1,7.6e01,1.2e01,1.6e01,-1.6e01,1,4,-4,9.90042e05
0,6.8e01,6.7e01,2.0e01,-9,7,-8,0,9.90043e05
1,8.2e01,1.2e01,0,0,-2,0,0,9.90044e05
0,2.0e01,6.5e01,1.0e01,-2,0,0,0,9.90045e05
1,5.6e01,5,0,1.2e01,4,-3,-1,9.90046e05
0,8.2e01,1.09e02,9.4e01,9.6e01,2,0,-1,9.90047e05
1,6.5e01,4,-4,0,0,-1,0,9.90048e05
0,3.2e01,7.7e01,0,1,0,0,4,9.90049e05
0,5.9e01,1.16e02,-9,0,-1,1,-1,9.90050e05
0,8.2e01,1.6e01,-3,-2.1e01,0,0,2,9.90051e05
0,6.7e01,2.3e01,1,4,0,5,-5,9.90052e05
0,6.2e01,3.9e01,3,5,0,0,0,9.90053e05
1,1.2e01,1.4e01,-1.0e01,2,-1,0,0,9.90054e05
1,2.5e01,2.0e01,0,0,-1,0,1,9.90055e05
0,5.8e01,9.9e01,-1.1e01,-4.8e01,-2,-1,-1,9.90056e05
1,2.9e01,1.1e01,0,0,-1,0,0,9.90057e05
0,3.0e01,3.17e02,1.0e01,-4.8e01,-4,0,0,9.90058e05
1,5.6e01,0,-4,0,-1,1,0,9.90059e05
0,3.1e01,1.42e02,8,-2.8e01,-1,0,5,9.90060e05
1,6.8e01,4,0,1,-3,2,1,9.90061e05
0,4.7e01,3.52e02,2.8e01,-1.2e01,-1,-1,-2,9.90062e05
1,7.5e01,8,4,4,0,-1,1,9.90063e05
0,3.7e01,3.33e02,-4.0e01,-9.9e01,-1,-1,0,9.90064e05
0,1.1e01,5.14e02,-5.6e01,-1.6e02,0,-1,0,9.90065e05
1,7.8e01,4,4,-2.0e01,-2,1,-1,9.90066e05
1,8.4e01,1.6e01,0,4,0,0,0,9.90067e05
0,1.4e01,2.3e01,6.9e01,0,-2,0,1,9.90068e05
1,8.4e01,1.2e01,4,-4,0,0,0,9.90069e05
0,3.0e01,1.63e02,-3.4e01,-4.0e01,-2,0,0,9.90070e05
0,3.1e01,1.55e02,4.8e01,1.6e01,1,-1,0,9.90071e05
0,5.6e01,6.3e01,2.5e01,-2.4e01,2,-2,1,9.90072e05
1,5.8e01,8,-4,0,6,0,0,9.90073e05
0,4.1e01,2.87e02,-2.6e01,-8,0,-1,3,9.90074e05
0,4.5e01,5.8e01,-4,1.2e01,0,3,-3,9.90075e05
0,7.6e01,2.0e01,0,4,3,-4,0,9.90076e05
1,5.6e01,4,4,0,-2,2,-1,9.90077e05
1,6.4e01,4,0,4,0,1,-1,9.90078e05
0,3.1e01,2.79e02,-3.0e01,-6.4e01,-4,-2,-2,9.90079e05
1,1.3e01,2.6e01,8,-8,0,-1,0,9.90080e05
0,2.3e01,2.7e01,0,-8,0,-1,0,9.90081e05
0,6.2e01,2.0e01,7,-3.5e01,6,1,-1,9.90082e05
1,7.6e01,2.1e01,-5,0,4,0,0,9.90083e05
0,8.4e01,2.1e01,7,4,0,-1,1,9.90084e05
0,3.1e01,3.8e01,6,-8,1,-1,1,9.90085e05
1,8.0e01,1.1e01,1,0,-4,0,0,9.90086e05
0,7.7e01,2.8e01,4,0,-3,1,0,9.90087e05
1,2.8e01,9,2,6,-1,-1,1,9.90088e05
1,4.2e01,1.7e01,-2.2e01,4,-1,-2,1,9.90089e05
0,6.3e01,3.2e01,1.1e01,0,0,-3,3,9.90090e05
1,8.1e01,8,4,-2.4e01,-1,0,3,9.90091e05
0,1.0e01,2.4e01,8,-8,-1,0,0,9.90092e05
1,4.6e01,3.9e01,8,5,-1,0,0,9.90093e05
1,8.1e01,8,0,0,-3,0,0,9.90094e05
1,5.6e01,0,3,1,5,-5,0,9.90095e05
1,1.2e01,5,-1.0e01,0,-3,0,0,9.90096e05
1,3.5e01,8,-2,4,-1,0,1,9.90097e05
1,5.6e01,9,0,0,4,0,0,9.90098e05
1,5.6e01,1.2e01,0,-1.0e01,3,-3,-1,9.90099e05
1,5.6e01,4,0,-1,0,4,-5,9.90100e05
1,7.7e01,1.3e01,3,1,0,0,-1,9.90101e05
1,6.3e01,2.0e01,1.3e01,-3.3e01,-1,1,0,9.90102e05
1,6.4e01,1.2e01,-1.6e01,1.9e01,-1,-4,4,9.90103e05
1,8.0e01,1.7e01,-1.7e01,0,-4,1,0,9.90104e05
0,4.9e01,9.9e01,-6,-2.1e01,1,0,-1,9.90105e05
1,4.6e01,4.1e01,4,-4,0,-1,0,9.90106e05
1,8.3e01,4,-8,5,3,-1,1,9.90107e05
1,5.6e01,4,0,3,0,0,0,9.90108e05
1,5.6e01,2.4e01,8,4,-1,0,0,9.90109e05
0,6.1e01,3.2e01,1.2e01,0,1,-1,0,9.90110e05
1,8.2e01,0,-4,4,0,-2,3,9.90111e05
1,3.1e01,8,8,4,-1,0,5,9.90112e05
1,9,5,0,6,0,0,1,9.90113e05
1,4.7e01,8,0,0,0,0,0,9.90114e05
0,7.9e01,3.2e01,3,1,1,0,-1,9.90115e05
1,8.4e01,4,-1,1,0,-1,0,9.90116e05
0,2.3e01,1.41e02,3.2e01,8,-1,-1,0,9.90117e05
1,7.6e01,0,4,1,3,-4,0,9.90118e05
1,8.4e01,0,0,-1,0,-1,0,9.90119e05
1,7.6e01,1.5e01,1.2e01,0,2,-3,0,9.90120e05
0,1.8e01,3.86e02,-2.6e01,-7.2e01,-2,-1,1,9.90121e05
0,8.4e01,2.0e01,4,-8,0,-4,4,9.90122e05
0,7.5e01,3.3e01,-5,9,1,-3,2,9.90123e05
0,3.3e01,1.95e02,-1.6e01,-3.8e01,1,0,3,9.90124e05
1,3.3e01,7,-2,0,-1,0,1,9.90125e05
1,1.3e01,1.6e01,0,-1,0,0,0,9.90126e05
0,7.1e01,1.0e02,2.4e01,7,-1,1,0,9.90127e05
1,6.4e01,7,1.2e01,4,4,-3,-1,9.90128e05
0,7.2e01,1.6e01,4,0,0,0,0,9.90129e05
1,6.4e01,2.4e01,-3.2e01,3,-4,5,0,9.90130e05
0,2.4e01,7.7e01,1.0e01,8,0,0,0,9.90131e05
0,3.3e01,5.6e01,1.6e01,-2,0,0,0,9.90132e05
0,7.2e01,2.4e01,4,4,0,0,0,9.90133e05
1,1.4e01,1.0e01,0,-2,0,0,0,9.90134e05
1,1.9e01,2.5e01,8,0,-2,0,0,9.90135e05
0,6.0e01,4.7e01,-1.2e01,8,0,0,0,9.90136e05
1,7.1e01,1.2e01,0,0,3,0,0,9.90137e05
1,6,6,4,-2,1,0,0,9.90138e05
1,5.8e01,5,0,4,2,0,0,9.90139e05
0,6.3e01,6.7e01,-8.4e01,-3.5e01,-2,-3,1,9.90140e05
1,3.2e01,2.0e01,0,-2,0,0,0,9.90141e05
0,5.6e01,1.15e02,9.5e01,2.8e01,-1,-2,-1,9.90142e05
0,7.6e01,1.2e01,1.3e01,-1,-5,4,1,9.90143e05
0,9,2.18e02,-6,-5.8e01,-1,0,0,9.90144e05
1,6.6e01,1.6e01,1.2e01,-1.2e01,0,6,-6,9.90145e05
0,2.7e01,8.9e01,-2.4e01,-8,-1,0,0,9.90146e05
0,1.9e01,3.2e01,1.4e01,8,0,0,0,9.90147e05
1,5.9e01,0,0,0,0,0,1,9.90148e05
0,3.0e01,9.7e01,3.2e01,8,0,0,0,9.90149e05
0,4.7e01,3.0e01,1.1e01,3,-1,0,0,9.90150e05
0,8.5e01,1.9e01,8,4,0,-1,0,9.90151e05
1,7.8e01,0,0,2.0e01,1,-1,-5,9.90152e05
0,7.0e01,2.7e01,1.2e01,-2.5e01,0,2,-2,9.90153e05
0,3.1e01,7.5e01,1.0e01,-2,-2,0,0,9.90154e05
1,5.9e01,5,7,-4,-1,1,0,9.90155e05
0,8.4e01,4.0e01,4,-1,0,0,-1,9.90156e05
0,7.0e01,2.7e01,-3.2e01,-2.8e01,-1,-2,0,9.90157e05
1,6.4e01,4,1,3,0,0,0,9.90158e05
0,1.0e01,2.54e02,5.0e01,2.3e01,-2,0,0,9.90159e05
1,2.8e01,3.8e01,1,-1,-1,0,0,9.90160e05
1,1.0e01,2.0e01,2,6,-1,-1,1,9.90161e05
0,5.6e01,1.54e02,-3.1e01,-1.39e02,-2,-3,-1,9.90162e05
0,7.2e01,5.5e01,1.2e01,-3,-1,0,0,9.90163e05
1,1.3e01,1.1e01,0,0,-2,0,0,9.90164e05
1,5.6e01,0,0,4,0,0,0,9.90165e05
0,7.0e01,1.22e02,-1.12e02,-6.7e01,-3,2,-3,9.90166e05
0,4.0e01,6.1e01,-1.6e01,-1.1e01,-2,0,0,9.90167e05
0,6.0e01,3.5e01,-1.56e02,-7.9e01,-2,0,-3,9.90168e05
0,4.0e01,1.63e02,4.0e01,4,0,0,1,9.90169e05
0,4.3e01,6.4e01,1.2e01,1.3e01,0,-3,3,9.90170e05
1,7.6e01,8,4,0,3,-3,0,9.90171e05
0,3.7e01,1.11e02,6,-2.4e01,0,-1,0,9.90172e05
0,1.0e01,8.7e01,2.4e01,1.0e01,-1,0,0,9.90173e05
0,7.7e01,3.6e01,2.0e01,-1.6e01,0,7,-8,9.90174e05
1,2.9e01,2.8e01,0,0,-1,0,0,9.90175e05
1,5.6e01,1.25e02,-9.4e01,3,4,-5,1,9.90176e05
0,7.5e01,1.9e01,0,-4,0,0,0,9.90177e05
1,6.3e01,1.5e01,7,6,0,1,-1,9.90178e05
0,7.1e01,5.1e01,-4,-1.1e01,0,-1,-1,9.90179e05
1,2.0e01,1.6e01,0,0,0,0,0,9.90180e05
1,7.6e01,4,0,1,2,-2,0,9.90181e05
0,7.1e01,6.0e01,2.3e01,-7,-1,1,0,9.90182e05
1,6.8e01,4,3,-3,2,-2,0,9.90183e05
1,5.6e01,0,-5,0,2,-2,0,9.90184e05
1,4.5e01,1.4e01,0,0,-1,0,-1,9.90185e05
1,7.4e01,4,0,0,0,0,0,9.90186e05
1,3.9e01,2.4e01,0,-4,-1,1,4,9.90187e05
0,3.9e01,5.2e01,8,-9,0,1,-1,9.90188e05
0,5.6e01,2.4e01,9,3,2,-2,0,9.90189e05
0,7.6e01,6.7e01,-7,-5,-3,0,0,9.90190e05
1,5.7e01,1.6e01,0,0,1,0,-1,9.90191e05
0,6.7e01,9.9e01,-1.7e01,-1.36e02,-1,-1,-2,9.90192e05
1,7.6e01,4,0,1,-3,3,-1,9.90193e05
0,7.6e01,5.1e01,2.2e01,-2.4e01,1,-2,0,9.90194e05
0,1.0e01,2.37e02,6.0e01,5.0e01,-1,-1,0,9.90195e05
0,6.7e01,5.2e01,-7,-1.6e01,-5,-1,2,9.90196e05
1,6.5e01,1.6e01,4,0,-1,-5,4,9.90197e05
1,1.9e01,1,0,-2,-1,-1,1,9.90198e05
0,3.5e01,2.05e02,1.8e01,-1.0e01,0,0,1,9.90199e05
0,5.9e01,7.9e01,-1.2e01,5,-1,1,0,9.90200e05
0,8.0e01,3.9e01,-4,-1.2e01,0,-1,1,9.90201e05
0,5.6e01,2.3e01,-4,-4,-1,1,-1,9.90202e05
1,4.4e01,1.6e01,-5,5,-2,0,0,9.90203e05
0,6.0e01,2.7e01,4,4,0,0,4,9.90204e05
0,8,4.28e02,8.6e01,5.8e01,0,0,-1,9.90205e05
1,8.3e01,4,8,-4,-1,1,-1,9.90206e05
0,7.6e01,1.9e01,-1.5e01,-1.2e01,-1,0,-1,9.90207e05
0,8.6e01,1.5e01,-4,-8,0,-1,0,9.90208e05
0,5.6e01,6.4e01,5,-1.7e01,4,-1,0,9.90209e05
1,8.1e01,4,1,2,1,-1,0,9.90210e05
1,9,2.0e01,8,-2,1,0,0,9.90211e05
0,6.3e01,1.39e02,2.8e01,-2.8e01,-1,-2,3,9.90212e05
0,5.6e01,6.3e01,1.2e01,0,0,0,-4,9.90213e05
0,2.8e01,5.6e01,2.4e01,8,3,-1,0,9.90214e05
0,9,2.8e01,1.6e01,0,-1,0,0,9.90215e05
1,7.6e01,5,4,0,-4,4,0,9.90216e05
1,2.3e01,8,8,0,0,0,0,9.90217e05
1,6.0e01,1.2e01,4,0,-1,0,0,9.90218e05
1,8.1e01,8,0,4,0,0,3,9.90219e05
1,5.7e01,9,3,4,0,-1,0,9.90220e05
0,7.8e01,3.5e01,2.8e01,-2.8e01,0,2,-1,9.90221e05
0,5.6e01,3.5e01,1.5e01,5,-4,4,-1,9.90222e05
0,3.1e01,4.7e01,8,-2.0e01,-2,0,5,9.90223e05
1,5.4e01,8,0,4,2,-1,1,9.90224e05
0,3.5e01,7.3e01,1.6e01,-4,0,-1,2,9.90225e05
1,3.3e01,1.2e01,0,-4,-1,0,3,9.90226e05
0,7.6e01,8.8e01,-7.6e01,-9.3e01,0,-1,1,9.90227e05
1,7.1e01,1.0e01,5,0,0,1,-1,9.90228e05
1,5.6e01,1.2e01,-8,0,-2,2,-1,9.90229e05
0,1.8e01,7.0e01,8,-8,-1,0,0,9.90230e05
1,7.0e01,4,0,4,0,-1,3,9.90231e05
0,5.9e01,1.02e02,-6,-3.7e01,-1,-2,-1,9.90232e05
0,8.6e01,4.3e01,-1.1e01,-3.3e01,-1,-1,-1,9.90233e05
1,7.6e01,1.2e01,-8,-1,-5,5,1,9.90234e05
0,4.5e01,5.1e01,0,1.2e01,-1,3,-2,9.90235e05
0,5.6e01,5.9e01,2.8e01,1.2e01,1,-2,0,9.90236e05
1,1.4e01,1.2e01,6,2,-1,0,0,9.90237e05
1,4.7e01,3,4,4,-1,0,-3,9.90238e05
1,8.7e01,0,0,1,3,0,0,9.90239e05
1,6.6e01,1,3,1,0,-1,0,9.90240e05
0,8.2e01,2.1e01,1.1e01,0,0,0,0,9.90241e05
1,3.7e01,5.5e01,1.6e01,3,-1,0,-1,9.90242e05
1,6.2e01,8,0,0,6,0,0,9.90243e05
0,7.0e01,3.9e01,1.6e01,0,0,2,-2,9.90244e05
1,8.6e01,4,1,1.1e01,0,-1,-1,9.90245e05
1,4.3e01,2.8e01,0,0,-2,-3,3,9.90246e05
1,6.8e01,8,5,3,-1,1,-1,9.90247e05
1,8.1e01,1,2.3e01,-2.7e01,0,-1,1,9.90248e05
1,2.9e01,3.2e01,6,1.0e01,-1,-1,1,9.90249e05
1,2.7e01,2.2e01,8,0,0,0,0,9.90250e05
0,8.3e01,6.0e01,3,-1.2e01,-1,-3,2,9.90251e05
1,6.2e01,1.1e01,0,1,6,0,-1,9.90252e05
0,1.3e01,5.59e02,6.2e01,-3.0e01,-3,0,0,9.90253e05
1,6.4e01,8,1,2.9e01,-4,-1,-1,9.90254e05
1,3.1e01,1.6e01,0,0,0,0,1,9.90255e05
1,6.3e01,1.3e01,3,1.6e01,0,0,1,9.90256e05
1,1.5e01,4,0,0,-1,1,0,9.90257e05
1,5.6e01,8,1.2e01,4,2,-2,1,9.90258e05
0,7.1e01,2.7e01,1.6e01,4,0,-1,1,9.90259e05
0,1.5e01,2.3e01,1,7,1,-1,1,9.90260e05
0,7.7e01,2.0e01,4,-7,-3,0,0,9.90261e05
0,2.8e01,1.97e02,1.6e01,1.6e01,-3,0,-1,9.90262e05
0,3.8e01,6.3e01,1.6e01,1.2e01,1,0,-2,9.90263e05
0,5.6e01,4.8e01,1.2e01,-9,0,4,-5,9.90264e05
0,4.6e01,1.99e02,1.6e01,-1.6e01,-1,0,-2,9.90265e05
1,3.1e01,6,0,4,-1,0,5,9.90266e05
0,1.2e01,4.6e01,1.7e01,8,0,0,1,9.90267e05
1,4.3e01,3.7e01,8,-4,0,-3,4,9.90268e05
0,7.6e01,5.1e01,-1.6e01,-1.9e01,-3,-1,0,9.90269e05
1,2.8e01,3.0e01,-1,1,0,0,0,9.90270e05
0,7.8e01,2.9e01,7,8,1,-1,-5,9.90271e05
1,7.1e01,1.2e01,-4,0,0,-1,2,9.90272e05
0,8.6e01,1.0e01,-1.02e02,-5.6e01,0,0,2,9.90273e05
0,3.3e01,4.5e01,5.2e01,-3.8e01,-3,0,3,9.90274e05
1,2.4e01,2.5e01,0,8,2,-1,1,9.90275e05
0,6.8e01,1.3e02,-1.43e02,-1.67e02,0,-6,1,9.90276e05
1,1.1e01,2,0,0,-1,0,0,9.90277e05
1,8.7e01,4,-8,8,0,-7,7,9.90278e05
1,2.6e01,2.1e01,-2,2,0,0,0,9.90279e05
1,4.6e01,1.8e01,8,-4,-1,6,-5,9.90280e05
0,6.5e01,1.6e01,8,-3,-3,0,-1,9.90281e05
1,5.6e01,1.9e01,-4,1,5,-5,0,9.90282e05
1,5.6e01,8,0,0,0,0,-4,9.90283e05
0,5.6e01,7.1e01,4.4e01,8,-3,2,-2,9.90284e05
1,8.0e01,1.7e01,1.5e01,-1.2e01,-1,0,0,9.90285e05
0,4.9e01,6.2e01,-1,9,1,3,-4,9.90286e05
0,7.7e01,7.1e01,0,-1.7e01,0,-1,0,9.90287e05
1,9,4,0,0,-1,0,1,9.90288e05
0,4.7e01,7.3e01,1.6e01,-2.4e01,-1,1,-4,9.90289e05
0,6.4e01,8,2.0e01,4,-1,1,0,9.90290e05
0,1.9e01,4.0e01,0,0,-2,0,0,9.90291e05
1,2.5e01,3.8e01,-3.0e01,8,0,0,0,9.90292e05
1,2.2e01,1.5e01,0,0,-1,0,1,9.90293e05
0,7.8e01,3.1e01,5,3,-2,1,-3,9.90294e05
0,8,4.3e01,8,0,1,0,0,9.90295e05
1,5.6e01,1.9e01,-1.8e01,-5,4,-3,-1,9.90296e05
1,7.0e01,0,1.2e01,-1.2e01,0,2,-2,9.90297e05
1,4.5e01,1.5e01,1.2e01,-8,0,-5,4,9.90298e05
1,4.2e01,7,0,4,-1,-2,3,9.90299e05
1,6.8e01,0,0,0,-4,0,0,9.90300e05
1,3.1e01,1.9e01,0,-5,1,-1,6,9.90301e05
1,5.4e01,8,0,2,2,0,1,9.90302e05
0,7.4e01,1.15e02,2.3e01,2.1e01,-1,0,2,9.90303e05
1,4.6e01,4,0,-3,-6,1,-1,9.90304e05
0,6.7e01,1.64e02,-7.6e01,-5.3e01,-4,1,0,9.90305e05
1,4.8e01,2,-1.2e01,1.7e01,1,4,-5,9.90306e05
1,9,2.2e01,-1,9,1,0,0,9.90307e05
1,5.6e01,4,4,-1.6e01,0,0,-4,9.90308e05
1,4.1e01,2.2e01,-4,1,-1,-1,1,9.90309e05
1,6.4e01,1.2e01,-8,0,-1,0,0,9.90310e05
0,8.0e01,1.9e01,4,4,0,-1,0,9.90311e05
1,5.6e01,1.5e01,1,-1.0e01,0,0,0,9.90312e05
0,3.1e01,7.1e01,0,-1.6e01,0,-1,1,9.90313e05
0,7.5e01,2.4e01,4,5,0,0,0,9.90314e05
1,2.6e01,1.0e01,1.4e01,-6,0,0,0,9.90315e05
1,6.0e01,4,0,4,0,0,0,9.90316e05
0,3.3e01,9.4e01,0,8,-1,0,3,9.90317e05
1,1.4e01,4,1,-1,-1,0,0,9.90318e05
0,2.8e01,1.71e02,-4.6e01,-8.0e01,-1,0,0,9.90319e05
1,2.1e01,1.4e01,-1.3e01,8,0,-2,1,9.90320e05
1,6.3e01,8,-1.2e01,1.3e01,0,-3,3,9.90321e05
1,7.3e01,3,0,0,0,0,0,9.90322e05
0,8.3e01,5.7e01,1.1e01,-4,-1,-1,0,9.90323e05
0,5.9e01,5.5e01,6,-8,7,0,0,9.90324e05
1,6.8e01,0,0,3,0,0,0,9.90325e05
0,6.2e01,1.5e02,8,0,0,0,-1,9.90326e05
1,6.2e01,8,1,-1,-6,1,0,9.90327e05
0,3.5e01,4.3e01,-1,1,-1,0,1,9.90328e05
0,1.4e01,3.5e01,1.6e01,0,0,0,0,9.90329e05
1,2.0e01,1.6e01,1.0e01,-4,0,0,-1,9.90330e05
1,5.5e01,4,4,-1.9e01,-1,0,-3,9.90331e05
1,8.1e01,4,4,-4,1,-1,1,9.90332e05
1,7.3e01,7,0,-4,0,0,-1,9.90333e05
0,7.1e01,6.7e01,-2.8e01,-5.2e01,-2,-1,6,9.90334e05
0,6.8e01,2.8e01,7,1,-4,0,0,9.90335e05
1,7,9,0,0,0,-1,1,9.90336e05
0,6.8e01,8.7e01,-1.19e02,-1.07e02,-4,0,0,9.90337e05
0,4.7e01,6.0e01,6,0,0,0,0,9.90338e05
0,6.8e01,3.1e01,0,-5,2,-3,-1,9.90339e05
1,5.6e01,4,4,0,0,4,-4,9.90340e05
0,5.8e01,1.25e02,-2.4e01,-6.9e01,2,-1,-2,9.90341e05
0,5.6e01,1.5e01,2.4e01,0,-1,1,0,9.90342e05
0,5.9e01,5.1e01,8,-8,-1,1,-2,9.90343e05
1,2.4e01,6,8,0,0,0,0,9.90344e05
1,7.6e01,1.6e01,-2.4e01,0,2,-1,0,9.90345e05
1,2.9e01,2.0e01,-8,6,-1,0,0,9.90346e05
1,7.4e01,4,0,0,0,-1,3,9.90347e05
0,4.6e01,1.86e02,-4,-3.9e01,-3,-2,0,9.90348e05
0,3.7e01,1.44e02,-2.4e01,-7.6e01,-1,-1,0,9.90349e05
0,6.8e01,6.3e01,-2.4e01,-6.4e01,-1,-2,-2,9.90350e05
0,3.4e01,2.1e02,-3.2e01,-6.4e01,-3,-2,0,9.90351e05
0,1.3e01,5.4e01,0,-8,-3,0,1,9.90352e05
1,5.6e01,8,1.3e01,-1,-2,2,-1,9.90353e05
0,6.5e01,8.7e01,2.0e01,0,0,0,-1,9.90354e05
0,6.9e01,7.1e01,1.2e01,-9,0,-1,-1,9.90355e05
0,9,9.4e01,-4.2e01,0,-1,1,0,9.90356e05
1,1.4e01,2.5e01,1.8e01,-1.0e01,1,0,0,9.90357e05
1,7.6e01,8,4,-5,0,-1,-3,9.90358e05
1,4.5e01,1.0e01,-4,8,0,7,-7,9.90359e05
1,7,3,2,-2,-1,0,1,9.90360e05
1,1.8e01,2.1e01,0,0,-1,0,0,9.90361e05
1,7.5e01,1,2.7e01,3.6e01,0,0,1,9.90362e05
1,6.5e01,8,0,4,0,0,0,9.90363e05
0,7.6e01,1.6e01,-4.8e01,-4,-5,4,1,9.90364e05
1,3.3e01,8,2,0,0,0,0,9.90365e05
1,8.3e01,8,0,5,-1,0,0,9.90366e05
1,8.7e01,1.2e01,0,0,3,-1,0,9.90367e05
1,4.6e01,4,0,0,-1,0,0,9.90368e05
1,5.5e01,1.2e01,8,-1,-1,0,0,9.90369e05
0,7.5e01,5.1e01,1.3e01,-4,0,0,0,9.90370e05
0,7.0e01,8.8e01,-4.0e01,-5.9e01,-2,-1,-2,9.90371e05
0,6.0e01,7.9e01,2.4e01,3,-1,-1,-1,9.90372e05
1,8.0e01,4,8,-4,1,0,0,9.90373e05
1,3.5e01,2.1e01,2,-8,-2,1,0,9.90374e05
0,6.4e01,5.1e01,8,-1.5e01,-4,2,-1,9.90375e05
1,5.7e01,1.6e01,-4,0,5,-1,0,9.90376e05
1,7.6e01,4,-8,0,-3,3,1,9.90377e05
1,7.6e01,1.2e01,-2.0e01,-1,2,-3,0,9.90378e05
0,6.9e01,3.1e01,4,0,-1,1,-1,9.90379e05
0,7.6e01,3.5e01,4,4,4,-4,0,9.90380e05
1,7.6e01,1.2e01,-1.6e01,0,-3,3,1,9.90381e05
1,7.0e01,1.6e01,4,1,-1,0,0,9.90382e05
1,4.1e01,2.4e01,4,-4,0,-1,1,9.90383e05
1,1.8e01,4.5e01,-5.8e01,8,0,1,0,9.90384e05
1,4.6e01,8,4,0,-1,1,-3,9.90385e05
1,6.8e01,1.6e01,8,0,0,4,-4,9.90386e05
0,7,4.6e01,1.5e01,0,0,0,0,9.90387e05
1,6.8e01,4,0,0,0,0,0,9.90388e05
1,7.0e01,0,-4,0,0,-1,0,9.90389e05
1,8.1e01,4,0,-4,1,-1,4,9.90390e05
1,4.6e01,0,-4,-8,0,0,-2,9.90391e05
1,6.4e01,4,8,-4,-1,-4,4,9.90392e05
1,4.4e01,9,0,-1,0,-4,4,9.90393e05
1,8.5e01,5,-1,1,0,0,-1,9.90394e05
1,1.5e01,9,8,0,0,-1,1,9.90395e05
1,5.5e01,3,-3,4,-1,0,0,9.90396e05
1,3.9e01,4.4e01,8,4,0,0,1,9.90397e05
1,6.8e01,9,-1,2,1,-1,1,9.90398e05
0,5.6e01,3.1e01,1.6e01,-4,-1,1,-1,9.90399e05
1,1.7e01,1.5e01,-2,0,-2,0,1,9.90400e05
1,6.4e01,4,4,-1,0,0,0,9.90401e05
1,2.4e01,3.6e01,0,0,1,-1,1,9.90402e05
0,5.4e01,1.7e01,4,-9,0,0,-2,9.90403e05
1,5.7e01,3,-3,2,0,3,-4,9.90404e05
1,7.9e01,1.2e01,5,-1,-5,0,0,9.90405e05
1,7.6e01,8,-1.2e01,-1,2,-2,-2,9.90406e05
1,1.1e01,1,0,0,-1,0,0,9.90407e05
1,7.2e01,5,-5,5,1,0,-1,9.90408e05
1,6.6e01,8,5,-4,0,-1,0,9.90409e05
1,6.4e01,2.6e01,0,-4,1,0,0,9.90410e05
1,7.8e01,3,0,0,0,0,0,9.90411e05
1,4.5e01,1.6e01,2,0,-2,1,0,9.90412e05
0,7,4.1e01,2,-2,-1,0,0,9.90413e05
1,7.9e01,1.2e01,0,0,-1,0,0,9.90414e05
