0,5.6e1,5.5e1,1.6e1,-4,6,-5,-1,5.18251e05
1,2.6e1,8,8,0,-1,0,0,6.88479e05
0,5.6e1,6.25e02,-5.61e02,1.71e02,-7,2,-3,5.91592e05
0,7.7e1,8,0,0,-3,-1,1,4.21680e04
1,4.1e1,2.0e1,-2.4e1,1.9e1,0,-1,1,7.32206e05
0,5.9e1,3.7e1,-1,-5,0,0,0,3.34388e05
0,5.6e1,1.1e1,2.8e1,0,3,-4,0,3.49326e05
0,7.6e1,4,2.4e1,4,-4,3,1,6.05042e05
0,8.7e1,3.3e1,1.1e1,1,3,-1,0,3.88486e05
1,4.7e1,9,-1.2e1,1.2e1,-1,5,-5,2.50013e05
1,7.9e1,4,8,-4,-1,1,-1,5.20748e05
1,5.7e1,8,0,-1,1,0,0,1.68632e05
1,5.6e1,4,1.6e1,-3,2,-2,0,2.63472e05
0,5.7e1,6.4e1,3.5e1,8,1,1,-1,7.07404e05
1,3.5e1,6,-2,-1.2e1,3,-1,0,5.46164e05
1,7.0e1,8,4,-4,-1,0,6,8.53720e04
1,5.6e1,1.2e1,-9,1,-2,3,-1,4.73510e05
1,7.0e1,8,4,-4,0,-1,3,8.49018e05
0,5.8e1,3.5e1,-4.7e1,-1.12e02,-1,-1,-1,5.54258e05
1,7.5e1,2.4e1,-2,1,3,0,-1,2.20510e05
1,6.9e1,2,0,4,1,0,3,6.49930e05
1,3.1e1,1,0,1.1e1,-1,0,5,3.80630e05
1,1.9e1,7,0,0,-1,0,0,8.53242e05
0,8.2e1,3.0e1,2,6,0,-2,2,8.01255e05
1,1.9e1,2,0,0,0,0,0,1.59201e05
0,5.6e1,5.5e1,1.6e1,-2.7e1,5,-8,0,1.65710e05
1,1.4e1,1.2e1,0,0,0,0,0,8.98272e05
1,8.4e1,2,-4,-1,0,-4,4,7.53412e05
1,7.3e1,2.0e1,1.1e1,9,1,0,0,7.64116e05
1,3.7e1,1.0e1,0,1.6e1,1,0,-1,8.83366e05
0,7.6e1,3.2e1,8,-4,0,0,0,8.17306e05
1,4.3e1,5.0e1,8,5,-1,-3,3,3.97430e05
1,1.0e1,1.3e1,2,2,0,0,0,5.30398e05
0,5.9e1,8.3e1,-4.4e1,-3.1e1,-1,-1,0,6.73e05
1,7.6e1,8,-1.2e1,4,1,-1,0,7.49878e05
0,3.4e1,5.5e1,4,-2,-2,0,2,3.40745e05
0,1.4e1,3.41e02,3.0e1,-1.4e1,-4,0,0,8.28245e05
1,7.6e1,1.6e1,0,0,3,-2,0,8.63965e05
0,3.1e1,1.45e02,2.4e1,0,-1,0,0,8.56716e05
0,5.5e1,6.8e1,1.1e1,-2.0e1,0,0,-3,2.45963e05
1,3.1e1,2.5e1,0,-4,1,0,5,7.34120e04
1,1.7e1,3,-2,1.0e1,-1,0,0,1.57057e05
0,3.1e1,7.0e1,1.6e1,8,-1,-1,6,7.30253e05
1,3.3e1,1.6e1,0,4,1,0,3,3.88759e05
1,3.8e1,4.4e1,2.8e1,-1.2e1,-2,2,-2,7.87875e05
1,6.1e1,1,-1,4,0,0,0,4.11150e04
1,1.7e1,1,0,0,0,0,0,7.34899e05
0,7.8e1,7.1e1,-9.1e1,-1.02e02,-6,3,2,3.6e5
1,8.5e1,1.2e1,4,0,0,0,0,8.15469e05
1,6.6e1,4,0,-1,0,0,0,1.10433e05
1,7.0e1,5,-1,-8,0,-1,3,7.75774e05
0,3.3e1,1.38e02,1.0e1,6,-2,-1,0,7.56864e05
1,2.1e1,1,0,-2,0,0,0,2.81265e05
0,7.1e1,6.7e1,-3.2e1,-1.5e1,0,1,-3,6.78540e04
1,3.5e1,3.5e1,8,4,0,0,1,3.11038e05
1,5.8e1,8,3,0,0,0,0,6.43513e05
1,7.6e1,8,4,0,-4,3,0,3.42099e05
0,7.2e1,7.0e1,1.9e1,-8,0,-2,-1,2.73967e05
0,1.6e1,2.44e02,6.4e1,1.6e1,0,1,2,4.20756e05
1,4.4e1,5,8,-1.0e1,-1,-4,4,5.25331e05
0,8.1e1,1.1e1,0,0,1,-1,1,9.93523e05
1,4.8e1,2.3e1,4,4,0,0,1,4.58618e05
1,7.4e1,0,-4,8,-2,6,-4,7.47302e05
1,2.8e1,1.8e1,8,0,1,0,0,1.51518e05
1,6.2e1,8,0,-8,0,0,2,2.83208e05
0,6.4e1,8.5e1,-5.5e1,-2.0e1,-2,-4,1,6.92020e05
1,6.8e1,8,5,0,0,4,-4,5.87453e05
0,5.6e1,5.2e1,1.6e1,8,0,-1,0,2.91253e05
1,4.6e1,4,0,4,0,0,-2,6.84954e05
1,8.3e1,4,0,-3,0,0,1,9.13625e05
0,6.2e1,2.7e1,-3.6e1,-2.4e1,0,-2,0,9.43735e05
1,7.6e1,1,-1.4e1,1,-8,7,0,1.99575e05
1,6.4e1,0,4,0,-2,2,-2,6.77790e05
0,4.5e1,2.72e02,-1.39e02,-6.0e1,-3,-5,2,7.20154e05
1,5.6e1,8,1.2e1,-3,-2,2,-1,5.62603e05
1,6.0e1,1.6e1,3,4,-1,0,0,8.52442e05
1,6.2e1,4,0,-1,-1,0,0,4.02867e05
0,7.5e1,1.4e1,-3.8e1,-5.3e1,0,0,0,2.97906e05
1,7.9e1,1.2e1,-1,0,-5,0,0,7.38290e05
0,8,2.4e1,6,0,1,0,1,2.40791e05
0,6.4e1,2.4e1,2.0e1,1,3,-3,0,5.54303e05
0,5.7e1,5.9e1,1.6e1,4,0,0,0,5.17295e05
0,7.6e1,6.3e1,3.2e1,1.1e1,4,-6,0,9.50536e05
0,6.4e1,1.9e1,4,-4,-2,3,0,6.07379e05
1,2.1e1,2.5e1,8,0,-1,0,0,4.05711e05
0,5.6e1,9.9e1,2.4e1,-2.7e1,2,-3,-1,6.81920e04
1,7.2e1,0,0,8,1,-1,1,8.29872e05
1,7.8e1,1.2e1,-2.0e1,2.5e1,-6,-2,2,7.89300e04
1,1.4e1,2.3e1,2,6,-2,0,0,7.84826e05
0,8.4e1,2.7e1,1.2e1,4,-1,0,0,1.76812e05
0,3.0e1,2.86e02,-1.02e02,-4.46e02,-2,0,6,3.95615e05
0,1.0e1,2.7e1,0,2,-1,0,0,4.04280e05
1,7.5e1,1.1e1,-4,3,-1,-3,4,5.78126e05
1,5.9e1,2.3e1,8,9,-1,0,5,4.74176e05
1,4.5e1,6.5e1,-1.8e1,-4,-1,7,-6,3.99128e05
0,6.5e1,7.1e1,1.6e1,0,-1,0,-1,8.93660e04
1,3.7e1,5.2e1,8,8,0,0,-1,9.82350e05
1,4.6e1,1.4e1,-2,8,0,0,-2,2.29148e05
0,7.6e1,1.9e1,0,0,0,0,0,7.50455e05
1,3.3e1,5,0,0,0,0,0,8.87799e05
1,3.1e1,1,0,-8,-2,0,0,8.31220e05
0,7.5e1,8.3e1,-3.2e1,-5.2e1,-1,-1,1,6.76318e05
1,4.5e1,6,1.6e1,-1.2e1,0,-5,5,9.07332e05
0,5.3e1,5.1e1,1.7e1,3.5e1,0,0,-1,3.26071e05
1,1.3e1,1.5e1,8,0,0,0,0,1.10598e05
1,5.6e1,8,-8,0,2,-2,0,1.21090e04
1,7.5e1,0,0,-1,0,-1,-2,5.55872e05
0,5.3e1,6.8e1,1.1e1,-1.1e1,0,0,0,2.91822e05
1,5.6e1,2.7e1,-1.6e1,0,3,-3,0,9.12880e05
0,7.6e1,3.1e1,1.5e1,1.0e1,-2,0,1,7.55593e05
1,9,5,0,0,2,0,0,6.40474e05
1,3.3e1,3.0e1,0,0,0,0,0,2.22237e05
1,8.1e1,0,1.0e1,-1.0e1,0,-2,2,5.59622e05
1,3.2e1,3.3e1,0,0,-1,0,4,6.71382e05
0,1.2e1,9.6e1,2.4e1,-8,-3,0,1,6.69363e05
0,1.5e1,4.9e1,-2,-8,0,0,1,8.36926e05
0,6.7e1,4.9e1,1.4e1,2.8e1,0,0,-3,5.83210e05
1,6.4e1,1.2e1,-4,4,-2,2,0,4.87100e04
0,2.2e1,1.09e02,1.4e1,1.6e1,-1,0,1,3.98430e04
0,2.6e1,7.9e1,2.4e1,-2,-1,0,0,8.80791e05
0,4.4e1,8.2e1,1.6e1,4,-2,0,0,5.75226e05
0,6.7e1,3.9e1,9,-1,0,5,-6,3.33237e05
0,5.6e1,2.8e1,-2.8e1,-5.9e1,4,-1,0,2.77262e05
1,6.9e1,4,8,4,-3,0,0,9.35275e05
0,7.5e1,2.0e1,4,2.0e1,0,0,-3,8.03101e05
0,8.1e1,2.0e1,3,6,0,0,0,7.85540e04
1,5.6e1,1.2e1,-4,0,2,-2,0,7.86992e05
1,5.6e1,8,-8,-1,-1,1,0,2.13810e04
1,6.6e1,2.0e1,3,-3,0,-1,-1,4.73932e05
0,6.2e1,4.4e1,8,0,0,0,0,7.99480e05
1,6.5e1,8,0,-1,0,0,-1,4.74357e05
1,3.4e1,2.1e1,8,-4,1,0,2,9.84133e05
0,8.3e1,2.0e1,-1.2e1,-7,-1,-1,1,7.25692e05
1,3.0e1,2.2e1,0,3.16e02,0,0,6,8.85303e05
1,7.6e1,4,3,2,1,-1,0,5.80317e05
0,5.7e1,2.4e1,7,6,0,0,1,5.23664e05
0,7.5e1,7,2.1e1,-8,-5,0,0,3.32038e05
1,5.6e1,1.6e1,-1.2e1,0,-4,3,0,7.09564e05
0,7.0e1,1.9e1,8,0,0,0,6,7.36533e05
0,5.7e1,1.2e1,-1.1e1,-2.5e1,5,0,-1,4.18870e04
1,8.5e1,4,0,4,1,-1,0,7.50993e05
1,1.4e1,7,0,0,-1,0,0,9.73540e05
1,8.0e1,5,-5,5,0,0,0,4.21970e04
1,5.6e1,8,-4,0,4,-4,0,2.58471e05
1,6.8e1,1.5e1,-4,3,0,-1,1,7.08193e05
1,6.8e1,1,-1,-1,-4,-2,1,9.22060e04
1,7.6e1,5,0,4,3,-4,0,3.22695e05
1,4.3e1,1.3e1,-8,1.2e1,-1,-3,2,2.69854e05
0,1.7e1,9.6e1,1.6e1,0,-1,-1,0,8.24756e05
1,9,1.6e1,0,0,4,0,0,5.44823e05
1,6.1e1,8,4,4,1,-1,0,6.85716e05
0,7.6e1,4.7e1,-1.1e1,-3.3e1,3,-6,0,3.92122e05
0,4.6e1,3.06e02,1.6e1,-2.0e1,-2,0,0,5.21773e05
1,6.8e1,5,3,0,0,-1,1,6.55596e05
1,1.0e1,2.7e1,8,8,-2,0,0,6.51548e05
1,6.4e1,0,-4,8,0,-4,4,8.40214e05
1,1.3e1,3,0,0,1,0,0,3.40390e05
1,7.2e1,4,1,-1,-1,0,-1,6.09126e05
0,4.0e1,3.15e02,-1.2e1,-1,-3,0,0,1.96808e05
0,6.1e1,6.3e1,1.6e1,-1.3e1,-1,-1,1,6.01811e05
0,1.0e1,1.13e02,3.2e1,8,-1,0,1,4.39122e05
1,6.6e1,1.2e1,0,-4,-2,-1,0,1.61645e05
1,7.5e1,1.2e1,4,-3,0,-3,3,5.95847e05
0,6.5e1,2.4e1,-1.2e1,1.6e1,-1,-5,5,6.09460e05
0,1.2e1,9.8e1,2.4e1,0,-1,0,0,5.42648e05
0,8.1e1,1.6e1,-3.0e1,2.6e1,0,-2,5,7.23101e05
1,7.5e1,1,-3,3,0,-3,3,4.05430e04
1,5.9e1,8,0,-4,-1,0,5,4.29369e05
0,3.6e1,5.8e1,-2,2,-2,0,0,8.17902e05
1,4.0e1,1.3e1,8,-4,0,0,0,9.69526e05
1,4.6e1,2.9e1,-3.4e1,-4,-1,6,-5,1.35e05
1,7.6e1,1.7e1,-4,0,-4,4,1,6.35880e04
0,7,4.4e1,0,-2.4e1,0,0,0,4.06552e05
1,3.3e1,1.3e1,0,-1.4e1,0,-1,0,8.46893e05
1,3.4e1,2.7e1,2,4,-1,1,0,4.96416e05
1,6.1e1,8,4,-4,0,0,3,6.01935e05
1,6.8e1,4,-1.2e1,0,5,-5,-1,8.86900e04
0,7.2e1,1.07e02,-1.5e1,-3.2e1,-2,0,0,1.93341e05
0,5.8e1,2.4e1,8,0,6,-1,0,2.92381e05
1,8.0e1,0,0,0,0,-1,0,8.87804e05
1,6.6e1,1.3e1,-1.2e1,-9,1,-1,-1,9.77239e05
1,5.5e1,1.3e1,-9,8,0,5,-5,2.05766e05
0,4.6e1,1.26e02,0,-3.5e1,-1,1,0,2.52401e05
1,4.6e1,1.6e1,8,0,-6,1,0,4.69900e03
1,3.4e1,7,8,1.1e1,-2,0,2,5.48225e05
0,6.8e1,5.1e1,1.6e1,-1.5e1,2,-3,-1,8.26689e05
1,5.6e1,1.5e1,-8,-3,2,-3,1,9.07624e05
1,5.6e1,1,3,0,5,-6,-1,9.71361e05
0,6.7e1,3.2e1,8,0,-1,-1,0,7.94414e05
0,5.5e1,2.9e1,1.1e1,4,-1,0,-3,9.46311e05
0,5.7e1,1.02e02,-1.26e02,-1.28e02,-1,-1,-1,6.30042e05
0,5.6e1,6.4e1,1.9e1,8,0,-1,1,6.68301e05
0,5.6e1,1.7e1,1.9e1,0,-1,2,0,5.31673e05
1,7.6e1,4,0,0,-2,2,0,7.22734e05
1,3.4e1,6,-2,1.1e1,-1,0,2,4.56757e05
1,7.8e1,1.1e1,1,3,0,2,-2,8.68399e05
0,1.4e1,4.5e1,6,2,-1,0,0,1.92042e05
1,7.7e1,1.2e1,-1,1,-3,0,1,7.98838e05
1,7.9e1,8,5,-4,1,-1,0,3.27290e04
0,1.5e1,2.4e2,-1.4e1,-8.8e1,-2,-1,-1,3.47281e05
0,8.3e1,1.0e1,-6,-8,0,-1,2,4.36327e05
1,7.4e1,8,4,-1,-1,0,1,6.21435e05
1,6.8e1,7,4,-4,0,0,8,6.53856e05
1,5.6e1,8,-4,1,-1,1,0,7.88157e05
1,6.4e1,1.6e1,8,1,0,0,0,3.98225e05
1,7.0e1,1,0,0,0,-1,0,5.79217e05
0,7.0e1,1.9e1,8,3,1,-1,0,4.98465e05
0,1.6e1,4.49e02,-1.8e1,-8.6e1,-4,-2,-1,2.57583e05
0,2.3e1,9.8e1,1.6e1,0,1,0,0,4.97484e05
1,7.7e1,8,0,0,0,0,0,2.53484e05
1,3.2e1,2.9e1,-8,0,0,0,0,3.13079e05
1,2.9e1,7,0,0,-1,0,0,1.82955e05
0,2.3e1,3.3e1,8,-2,0,0,0,4.55243e05
1,3.4e1,1.1e1,0,-1,0,-1,3,8.62500e03
1,1.9e1,2,0,0,-1,0,1,7.68799e05
0,8.3e1,5,8,4,3,0,0,9.89985e05
0,2.8e1,2.02e02,1.4e1,-4.0e1,0,-1,0,5.28504e05
1,6.4e1,0,1.2e1,0,-1,1,0,1.63042e05
0,7.9e1,1.9e1,4,-1.6e1,1,1,-2,2.42640e04
0,6.7e1,3.8e1,1.2e1,1,0,-1,-2,2.39467e05
1,8.7e1,1.6e1,0,0,3,-1,0,7.54537e05
0,5.7e1,1.6e1,-4,-4,1,1,-1,9.93145e05
1,1.8e1,8,0,-8,-1,0,0,1.12130e04
1,1.4e1,1,-8,0,1,0,0,7.94606e05
0,5.6e1,2.4e1,2.0e1,-1.6e1,0,4,-5,7.72004e05
1,1.2e1,2.8e1,-2,-4,-2,0,0,9.40368e05
0,3.6e1,7.9e1,0,-4,-1,0,0,7.23288e05
1,3.4e1,8,0,0,-1,0,2,9.78802e05
0,8,6.2e1,8,2,1,0,0,8.53722e05
0,4.5e1,6.9e1,1.1e1,9,0,-5,4,8.81487e05
0,3.8e1,2.54e02,2.3e1,-2.3e1,-3,0,-2,8.47012e05
1,5.7e1,8,4,8,0,0,-5,2.50126e05
1,7.6e1,1.9e1,-8,0,-6,6,0,4.40308e05
1,7.5e1,0,8,-7,0,-3,3,1.55400e03
1,6.2e1,1.5e1,8,4,1,-2,1,4.89990e05
1,4.5e1,1.1e1,4,0,-1,0,1,7.44841e05
1,7.6e1,2.0e1,-4,0,-5,4,0,6.38896e05
1,6.7e1,0,-4,0,0,0,0,7.39360e04
1,7,8,-2,1.0e1,-1,0,0,9.83870e04
1,4.7e1,1.7e1,1,-9,3,1,-4,9.78189e05
0,6.0e1,5.3e1,1.9e1,1.2e1,8,0,0,2.75617e05
1,5.5e1,1.6e1,4,-4,-1,5,-5,9.08956e05
1,5.5e1,2.0e1,-1.2e1,9,0,-3,2,6.15400e03
1,8.0e1,3.3e1,-3.3e1,1,-4,1,0,3.29625e05
1,3.7e1,1.7e1,0,0,-1,0,-1,5.71793e05
0,1.7e1,3.62e02,4.0e1,-4.8e1,-2,0,-1,1.74691e05
1,7.5e1,4,0,8,-1,0,1,9.71865e05
1,1.0e1,3,-4,6,0,1,-1,4.51634e05
0,6.6e1,1.23e02,-7.2e1,-7.9e1,-2,-6,4,7.89782e05
1,8.6e1,5,3,0,0,-1,0,6.05715e05
0,6,1.05e02,4.6e1,1.0e1,0,0,0,9.31832e05
0,7.2e1,5.7e1,1.9e1,4,-8,0,0,5.18427e05
1,7.4e1,8,4,-1.2e1,0,1,-3,9.31276e05
1,7.0e1,8,1,3,-1,0,0,2.43819e05
1,7.6e1,1,4,5,-3,3,0,2.93719e05
0,1.5e1,1.36e02,-1.6e1,-2.6e1,-1,-1,0,7.92191e05
0,6.7e1,2.8e1,4,-8,1,-1,0,1.08067e05
1,4.7e1,4,1,3,-1,1,-1,2.15501e05
1,7.6e1,0,0,0,0,0,1,2.68275e05
0,1.3e1,4.1e1,0,8,-2,0,0,3.33700e05
0,7.6e1,2.4e1,4,4,0,0,0,2.31178e05
1,6.4e1,1.6e1,-2.0e1,0,1,-1,0,3.41082e05
1,7.9e1,0,-4,-4,-5,0,0,7.51269e05
0,6.7e1,2.8e1,-8,-1.6e1,-1,-1,1,7.56420e04
0,6.4e1,5.1e1,-4.3e1,-8.0e1,-7,5,1,4.81740e04
1,2.8e1,7,8,2,-1,0,0,1.84765e05
1,5.5e1,0,4,0,3,0,0,9.41540e05
0,7.8e1,3.7e1,1.5e1,-8,0,6,-7,4.25097e05
0,7.6e1,3.9e1,2.0e1,-3,3,-3,0,8.08530e04
0,5.6e1,1.03e02,3.2e1,-1.3e1,4,-6,0,1.61243e05
1,4.6e1,1.2e1,4,-1,-1,6,-6,3.23408e05
1,7.0e1,2.8e1,5,3,2,-1,1,6.34839e05
1,5.6e1,7,-1,0,5,-6,1,6.58873e05
1,8.2e1,8,7.2e1,-7.5e1,0,-2,2,6.58542e05
0,6.4e1,2.3e1,-1.6e1,-1.2e1,-4,4,0,3.78578e05
0,5.9e1,3.6e1,1.3e1,-6,3,0,0,6.43494e05
1,4.5e1,4.0e1,8,-9,-1,3,-3,9.55003e05
1,8.5e1,1.2e1,0,4,1,0,0,8.87560e04
0,1.0e1,1.26e02,2.3e1,1.0e1,0,-1,1,1.99186e05
1,8.5e1,8,4,-1.2e1,0,0,-1,5.58587e05
0,2.7e1,3.75e02,-4.1e1,-1.12e02,-1,-1,-1,5.48252e05
0,7.8e1,2.3e1,-2.0e1,-2.8e1,0,-1,-1,6.06235e05
1,6.7e1,8,0,0,0,-1,0,5.49269e05
1,8.4e1,8,5,-2,0,0,0,8.90467e05
1,2.5e1,8,-2,0,1,-1,1,8.90867e05
0,9,1.22e02,3.0e1,0,0,0,1,1.51242e05
1,5.5e1,5,-3,-1,0,0,0,2.75016e05
1,6.8e1,1.6e1,4,0,5,-5,0,2.70890e05
1,4.0e1,3.1e1,8,0,0,0,-1,9.91782e05
1,3.7e1,3.0e1,8,8,-1,0,-1,7.87600e04
1,3.1e1,5,-8,0,-1,0,0,5.10365e05
1,9,1,0,0,1,0,0,9.03108e05
1,6.9e1,1.3e1,3,1,0,0,-1,2.33998e05
1,2.8e1,4,-2,2,1,-1,1,1.59041e05
1,2.1e1,1.2e1,8,0,-1,0,-1,5.03545e05
1,1.1e1,5,0,2,0,-1,0,3.75121e05
1,7.6e1,3,1,0,0,0,0,5.39676e05
1,7.4e1,8,8,-4,0,-2,2,6.84002e05
0,7.5e1,3.1e1,8,0,0,0,-3,7.17160e04
1,7.1e1,4,0,-2.0e1,1,-1,2,9.75544e05
0,5.6e1,4.0e1,7,1,3,-3,0,2.04871e05
1,5.6e1,0,4,0,5,-5,0,7.76019e05
0,4.8e1,7.1e1,2.0e1,4,-1,0,-1,1.71525e05
1,1.8e1,1.3e1,-2,0,-1,0,0,3.37399e05
1,8.2e1,0,8,-8,1,-2,2,6.39357e05
1,2.3e1,2,0,0,0,0,1,2.50019e05
1,7.6e1,8,-2.0e1,2,1,-1,0,4.96355e05
0,6.4e1,7.6e1,2,-7,-2,-4,3,8.71414e05
1,7.8e1,4,1,-1,-6,1,0,3.26707e05
0,1.9e1,2.8e1,2,-1.1e1,-1,0,0,1.35108e05
0,4.0e1,1.23e02,2.0e1,8,-1,0,0,1.99002e05
0,8.4e1,4.7e1,-4,-2.3e1,-1,-2,-1,2.43926e05
1,5.6e1,1.6e1,-8,-3,4,-4,0,2.16597e05
1,3.9e1,3.6e1,8,1.2e1,-1,0,5,4.06129e05
1,5.6e1,4,0,-1,0,0,0,6.70330e05
1,6.2e1,1.6e1,1.6e1,-1.5e1,-1,-2,2,1.07789e05
